Date,Open,High,Low,Close,Volume,Adj Close
2012-06-21,60.36,60.48,59.75,59.75,18876100,58.75
2012-06-22,59.77,60.30,59.76,59.83,14395600,58.83
2012-06-25,59.54,59.93,59.25,59.31,11745100,58.32
2012-06-26,59.45,59.58,59.07,59.27,8794100,58.28
2012-06-27,59.24,60.00,59.15,59.98,11454100,58.98
2012-06-28,59.70,60.29,59.33,60.29,9207600,59.28
2012-06-29,60.65,61.27,60.54,61.25,13301800,60.23
2012-07-02,61.04,61.26,60.78,61.19,8914300,60.17
2012-07-03,61.13,61.40,60.82,61.36,4817400,60.34
2012-07-05,61.44,61.60,61.19,61.35,35413700,60.33
2012-07-06,61.22,61.39,60.86,61.28,36773400,60.26
2012-07-09,61.12,61.80,61.12,61.55,33492400,60.52
2012-07-10,61.71,61.90,61.49,61.73,8651900,60.70
2012-07-11,61.77,61.77,60.98,61.40,9975600,60.38
2012-07-12,62.84,64.27,62.70,63.70,37140900,62.64
2012-07-13,63.93,65.75,63.77,65.09,29170000,64.00
2012-07-16,64.62,65.00,64.24,64.81,10675900,63.73
2012-07-17,64.64,65.40,64.54,65.35,12565600,64.26
2012-07-18,64.83,65.14,64.35,64.82,13387400,64.29
2012-07-19,64.95,65.07,64.53,64.92,8077600,64.39
2012-07-20,64.52,64.92,64.40,64.73,10121500,64.20
2012-07-23,64.40,64.72,64.23,64.39,10711100,63.87
2012-07-24,64.48,64.57,63.72,64.02,8271700,63.50
2012-07-25,64.12,64.31,63.89,64.02,9424700,63.50
2012-07-26,64.59,65.10,64.44,64.56,10472200,64.03
2012-07-27,64.68,65.27,64.56,65.09,11141800,64.56
2012-07-30,64.89,65.29,64.50,65.10,8388600,64.57
2012-07-31,64.79,64.99,64.50,64.54,9327200,64.01
2012-08-01,64.87,64.97,63.90,64.01,7782900,63.49
2012-08-02,63.66,63.98,63.24,63.51,9462400,62.99
2012-08-03,64.71,65.90,64.70,65.50,15279100,64.97
2012-08-06,65.23,66.24,65.20,65.81,10034400,65.27
2012-08-07,65.92,66.45,65.91,66.22,10463300,65.68
2012-08-08,66.01,66.80,65.96,66.72,9673200,66.18
2012-08-09,66.59,66.93,66.40,66.73,9677800,66.19
2012-08-10,66.68,66.77,66.21,66.77,7293600,66.23
2012-08-13,66.56,66.75,66.35,66.48,6633900,65.94
2012-08-14,66.53,66.99,66.19,66.73,8887400,66.19
